"","Date","block","LeakVolume"
"1984",2018-04-28,"YH_B1",271
"1985",2018-04-28,"YH_B2",18
"1986",2018-04-28,"YH_B3",2
"1987",2018-04-28,"YH_B4",123
"1988",2018-04-28,"YH_B5",0
"1989",2018-04-28,"YH_B6",86
"1990",2018-04-28,"YH_B7",1
"1991",2018-04-29,"YH_B1",44
"1992",2018-04-29,"YH_B2",19
"1993",2018-04-29,"YH_B3",3
"1994",2018-04-29,"YH_B4",132
"1995",2018-04-29,"YH_B5",1
"1996",2018-04-29,"YH_B6",78
"1997",2018-04-29,"YH_B7",1
"1998",2018-04-30,"YH_B1",392
"1999",2018-04-30,"YH_B2",21
"2000",2018-04-30,"YH_B3",0
"2001",2018-04-30,"YH_B4",238
"2002",2018-04-30,"YH_B5",1
"2003",2018-04-30,"YH_B6",52
"2004",2018-04-30,"YH_B7",0
"2005",2018-05-01,"YH_B1",60
"2006",2018-05-01,"YH_B2",21
"2007",2018-05-01,"YH_B3",3
"2008",2018-05-01,"YH_B4",131
"2009",2018-05-01,"YH_B5",1
"2010",2018-05-01,"YH_B6",334
"2011",2018-05-01,"YH_B7",0
"2012",2018-05-02,"YH_B1",121
"2013",2018-05-02,"YH_B2",20
"2014",2018-05-02,"YH_B3",0
"2015",2018-05-02,"YH_B4",274
"2016",2018-05-02,"YH_B5",2
"2017",2018-05-02,"YH_B6",202
"2018",2018-05-02,"YH_B7",0
"2019",2018-05-03,"YH_B1",384
"2020",2018-05-03,"YH_B2",23
"2021",2018-05-03,"YH_B3",0
"2022",2018-05-03,"YH_B4",180
"2023",2018-05-03,"YH_B5",1
"2024",2018-05-03,"YH_B6",279
"2025",2018-05-03,"YH_B7",0
"2026",2018-05-04,"YH_B1",189
"2027",2018-05-04,"YH_B2",22
"2028",2018-05-04,"YH_B3",0
"2029",2018-05-04,"YH_B4",368
"2030",2018-05-04,"YH_B5",5
"2031",2018-05-04,"YH_B6",178
"2032",2018-05-04,"YH_B7",0
"2033",2018-05-05,"YH_B1",227
"2034",2018-05-05,"YH_B2",18
"2035",2018-05-05,"YH_B3",0
"2036",2018-05-05,"YH_B4",229
"2037",2018-05-05,"YH_B5",6
"2038",2018-05-05,"YH_B6",176
"2039",2018-05-05,"YH_B7",0
"2040",2018-05-06,"YH_B1",112
"2041",2018-05-06,"YH_B2",18
"2042",2018-05-06,"YH_B3",0
"2043",2018-05-06,"YH_B4",128
"2044",2018-05-06,"YH_B5",0
"2045",2018-05-06,"YH_B6",272
"2046",2018-05-06,"YH_B7",0
"2047",2018-05-07,"YH_B1",54
"2048",2018-05-07,"YH_B2",19
"2049",2018-05-07,"YH_B3",0
"2050",2018-05-07,"YH_B4",257
"2051",2018-05-07,"YH_B5",2
"2052",2018-05-07,"YH_B6",192
"2053",2018-05-07,"YH_B7",0
"2054",2018-05-08,"YH_B1",266
"2055",2018-05-08,"YH_B2",19
"2056",2018-05-08,"YH_B3",0
"2057",2018-05-08,"YH_B4",114
"2058",2018-05-08,"YH_B5",1
"2059",2018-05-08,"YH_B6",57
"2060",2018-05-08,"YH_B7",0
"2061",2018-05-09,"YH_B1",568
"2062",2018-05-09,"YH_B2",18
"2063",2018-05-09,"YH_B3",0
"2064",2018-05-09,"YH_B4",307
"2065",2018-05-09,"YH_B5",3
"2066",2018-05-09,"YH_B6",77
"2067",2018-05-09,"YH_B7",0
"2068",2018-05-10,"YH_B1",351
"2069",2018-05-10,"YH_B2",18
"2070",2018-05-10,"YH_B3",0
"2071",2018-05-10,"YH_B4",269
"2072",2018-05-10,"YH_B5",3
"2073",2018-05-10,"YH_B6",203
"2074",2018-05-10,"YH_B7",1
"2075",2018-05-11,"YH_B1",393
"2076",2018-05-11,"YH_B2",18
"2077",2018-05-11,"YH_B3",0
"2078",2018-05-11,"YH_B4",178
"2079",2018-05-11,"YH_B5",3
"2080",2018-05-11,"YH_B6",368
"2081",2018-05-11,"YH_B7",0
"2082",2018-05-12,"YH_B1",303
"2083",2018-05-12,"YH_B2",18
"2084",2018-05-12,"YH_B3",0
"2085",2018-05-12,"YH_B4",51
"2086",2018-05-12,"YH_B5",2
"2087",2018-05-12,"YH_B6",152
"2088",2018-05-12,"YH_B7",1
"2089",2018-05-13,"YH_B1",219
"2090",2018-05-13,"YH_B2",19
"2091",2018-05-13,"YH_B3",0
"2092",2018-05-13,"YH_B4",88
"2093",2018-05-13,"YH_B5",5
"2094",2018-05-13,"YH_B6",145
"2095",2018-05-13,"YH_B7",0
"2096",2018-05-14,"YH_B1",114
"2097",2018-05-14,"YH_B2",18
"2098",2018-05-14,"YH_B3",1
"2099",2018-05-14,"YH_B4",119
"2100",2018-05-14,"YH_B5",8
"2101",2018-05-14,"YH_B6",366
"2102",2018-05-14,"YH_B7",1
"2103",2018-05-15,"YH_B1",182
"2104",2018-05-15,"YH_B2",18
"2105",2018-05-15,"YH_B3",0
"2106",2018-05-15,"YH_B4",147
"2107",2018-05-15,"YH_B5",2
"2108",2018-05-15,"YH_B6",79
"2109",2018-05-15,"YH_B7",1
"2110",2018-05-16,"YH_B1",399
"2111",2018-05-16,"YH_B2",18
"2112",2018-05-16,"YH_B3",0
"2113",2018-05-16,"YH_B4",356
"2114",2018-05-16,"YH_B5",1
"2115",2018-05-16,"YH_B6",213
"2116",2018-05-16,"YH_B7",2
"2117",2018-05-17,"YH_B1",111
"2118",2018-05-17,"YH_B2",18
"2119",2018-05-17,"YH_B3",0
"2120",2018-05-17,"YH_B4",266
"2121",2018-05-17,"YH_B5",3
"2122",2018-05-17,"YH_B6",192
"2123",2018-05-17,"YH_B7",1
"2124",2018-05-18,"YH_B1",471
"2125",2018-05-18,"YH_B2",19
"2126",2018-05-18,"YH_B3",0
"2127",2018-05-18,"YH_B4",293
"2128",2018-05-18,"YH_B5",2
"2129",2018-05-18,"YH_B6",173
"2130",2018-05-18,"YH_B7",1
"2131",2018-05-19,"YH_B1",145
"2132",2018-05-19,"YH_B2",22
"2133",2018-05-19,"YH_B3",0
"2134",2018-05-19,"YH_B4",132
"2135",2018-05-19,"YH_B5",0
"2136",2018-05-19,"YH_B6",107
"2137",2018-05-19,"YH_B7",4
"2138",2018-05-20,"YH_B1",371
"2139",2018-05-20,"YH_B2",18
"2140",2018-05-20,"YH_B3",1
"2141",2018-05-20,"YH_B4",114
"2142",2018-05-20,"YH_B5",0
"2143",2018-05-20,"YH_B6",89
"2144",2018-05-20,"YH_B7",4
"2145",2018-05-21,"YH_B1",729
"2146",2018-05-21,"YH_B2",19
"2147",2018-05-21,"YH_B3",2
"2148",2018-05-21,"YH_B4",613
"2149",2018-05-21,"YH_B5",1
"2150",2018-05-21,"YH_B6",408
"2151",2018-05-21,"YH_B7",0
"2152",2018-05-22,"YH_B1",73
"2153",2018-05-22,"YH_B2",20
"2154",2018-05-22,"YH_B3",0
"2155",2018-05-22,"YH_B4",316
"2156",2018-05-22,"YH_B5",2
"2157",2018-05-22,"YH_B6",297
"2158",2018-05-22,"YH_B7",1
"2159",2018-05-23,"YH_B1",202
"2160",2018-05-23,"YH_B2",19
"2161",2018-05-23,"YH_B3",0
"2162",2018-05-23,"YH_B4",282
"2163",2018-05-23,"YH_B5",2
"2164",2018-05-23,"YH_B6",487
"2165",2018-05-23,"YH_B7",0
"2166",2018-05-24,"YH_B1",552
"2167",2018-05-24,"YH_B2",25
"2168",2018-05-24,"YH_B3",0
"2169",2018-05-24,"YH_B4",487
"2170",2018-05-24,"YH_B5",2
"2171",2018-05-24,"YH_B6",386
"2172",2018-05-24,"YH_B7",0
"2173",2018-05-25,"YH_B1",46
"2174",2018-05-25,"YH_B2",18
"2175",2018-05-25,"YH_B3",0
"2176",2018-05-25,"YH_B4",212
"2177",2018-05-25,"YH_B5",3
"2178",2018-05-25,"YH_B6",327
"2179",2018-05-25,"YH_B7",0
"2180",2018-05-26,"YH_B1",408
"2181",2018-05-26,"YH_B2",18
"2182",2018-05-26,"YH_B3",1
"2183",2018-05-26,"YH_B4",332
"2184",2018-05-26,"YH_B5",2
"2185",2018-05-26,"YH_B6",382
"2186",2018-05-26,"YH_B7",0
"2187",2018-05-27,"YH_B1",63
"2188",2018-05-27,"YH_B2",25
"2189",2018-05-27,"YH_B3",1
"2190",2018-05-27,"YH_B4",330
"2191",2018-05-27,"YH_B5",0
"2192",2018-05-27,"YH_B6",177
"2193",2018-05-27,"YH_B7",1
"2194",2018-05-28,"YH_B1",221
"2195",2018-05-28,"YH_B2",18
"2196",2018-05-28,"YH_B3",1
"2197",2018-05-28,"YH_B4",416
"2198",2018-05-28,"YH_B5",2
"2199",2018-05-28,"YH_B6",208
"2200",2018-05-28,"YH_B7",4
"2201",2018-05-29,"YH_B1",72
"2202",2018-05-29,"YH_B2",42
"2203",2018-05-29,"YH_B3",1
"2204",2018-05-29,"YH_B4",51
"2205",2018-05-29,"YH_B5",2
"2206",2018-05-29,"YH_B6",149
"2207",2018-05-29,"YH_B7",0
"2208",2018-05-30,"YH_B1",142
"2209",2018-05-30,"YH_B2",20
"2210",2018-05-30,"YH_B3",0
"2211",2018-05-30,"YH_B4",160
"2212",2018-05-30,"YH_B5",8
"2213",2018-05-30,"YH_B6",620
"2214",2018-05-30,"YH_B7",0
"2215",2018-05-31,"YH_B1",127
"2216",2018-05-31,"YH_B2",24
"2217",2018-05-31,"YH_B3",0
"2218",2018-05-31,"YH_B4",445
"2219",2018-05-31,"YH_B5",5
"2220",2018-05-31,"YH_B6",632
"2221",2018-05-31,"YH_B7",0
"2222",2018-06-01,"YH_B1",198
"2223",2018-06-01,"YH_B2",18
"2224",2018-06-01,"YH_B3",2
"2225",2018-06-01,"YH_B4",254
"2226",2018-06-01,"YH_B5",2
"2227",2018-06-01,"YH_B6",110
"2228",2018-06-01,"YH_B7",0
"2229",2018-06-02,"YH_B1",237
"2230",2018-06-02,"YH_B2",18
"2231",2018-06-02,"YH_B3",0
"2232",2018-06-02,"YH_B4",106
"2233",2018-06-02,"YH_B5",1
"2234",2018-06-02,"YH_B6",81
"2235",2018-06-02,"YH_B7",0
"2236",2018-06-03,"YH_B1",206
"2237",2018-06-03,"YH_B2",20
"2238",2018-06-03,"YH_B3",3
"2239",2018-06-03,"YH_B4",139
"2240",2018-06-03,"YH_B5",4
"2241",2018-06-03,"YH_B6",389
"2242",2018-06-03,"YH_B7",25
"2243",2018-06-04,"YH_B1",8
"2244",2018-06-04,"YH_B2",19
"2245",2018-06-04,"YH_B3",2
"2246",2018-06-04,"YH_B4",140
"2247",2018-06-04,"YH_B5",1
"2248",2018-06-04,"YH_B6",246
"2249",2018-06-04,"YH_B7",27
"2250",2018-06-05,"YH_B1",90
"2251",2018-06-05,"YH_B2",24
"2252",2018-06-05,"YH_B3",2
"2253",2018-06-05,"YH_B4",513
"2254",2018-06-05,"YH_B5",3
"2255",2018-06-05,"YH_B6",329
"2256",2018-06-05,"YH_B7",0
"2257",2018-06-06,"YH_B1",5
"2258",2018-06-06,"YH_B2",19
"2259",2018-06-06,"YH_B3",1
"2260",2018-06-06,"YH_B4",272
"2261",2018-06-06,"YH_B5",1
"2262",2018-06-06,"YH_B6",153
"2263",2018-06-06,"YH_B7",25
"2264",2018-06-07,"YH_B1",108
"2265",2018-06-07,"YH_B2",20
"2266",2018-06-07,"YH_B3",0
"2267",2018-06-07,"YH_B4",251
"2268",2018-06-07,"YH_B5",1
"2269",2018-06-07,"YH_B6",299
"2270",2018-06-07,"YH_B7",32
"2271",2018-06-08,"YH_B1",221
"2272",2018-06-08,"YH_B2",19
"2273",2018-06-08,"YH_B3",0
"2274",2018-06-08,"YH_B4",26
"2275",2018-06-08,"YH_B5",0
"2276",2018-06-08,"YH_B6",225
"2277",2018-06-08,"YH_B7",27
"2278",2018-06-09,"YH_B1",11
"2279",2018-06-09,"YH_B2",21
"2280",2018-06-09,"YH_B3",0
"2281",2018-06-09,"YH_B4",26
"2282",2018-06-09,"YH_B5",1
"2283",2018-06-09,"YH_B6",33
"2284",2018-06-09,"YH_B7",24
"2285",2018-06-10,"YH_B1",11
"2286",2018-06-10,"YH_B2",18
"2287",2018-06-10,"YH_B3",0
"2288",2018-06-10,"YH_B4",96
"2289",2018-06-10,"YH_B5",3
"2290",2018-06-10,"YH_B6",276
"2291",2018-06-10,"YH_B7",25
"2292",2018-06-11,"YH_B1",4
"2293",2018-06-11,"YH_B2",19
"2294",2018-06-11,"YH_B3",0
"2295",2018-06-11,"YH_B4",165
"2296",2018-06-11,"YH_B5",3
"2297",2018-06-11,"YH_B6",154
"2298",2018-06-11,"YH_B7",27
"2299",2018-06-12,"YH_B1",108
"2300",2018-06-12,"YH_B2",21
"2301",2018-06-12,"YH_B3",0
"2302",2018-06-12,"YH_B4",92
"2303",2018-06-12,"YH_B5",1
"2304",2018-06-12,"YH_B6",499
"2305",2018-06-12,"YH_B7",26
"2306",2018-06-13,"YH_B1",83
"2307",2018-06-13,"YH_B2",21
"2308",2018-06-13,"YH_B3",3
"2309",2018-06-13,"YH_B4",295
"2310",2018-06-13,"YH_B5",3
"2311",2018-06-13,"YH_B6",451
"2312",2018-06-13,"YH_B7",257
"2313",2018-06-14,"YH_B1",68
"2314",2018-06-14,"YH_B2",22
"2315",2018-06-14,"YH_B3",1
"2316",2018-06-14,"YH_B4",575
"2317",2018-06-14,"YH_B5",3
"2318",2018-06-14,"YH_B6",575
"2319",2018-06-14,"YH_B7",33
"2320",2018-06-15,"YH_B1",32
"2321",2018-06-15,"YH_B2",26
"2322",2018-06-15,"YH_B3",0
"2323",2018-06-15,"YH_B4",398
"2324",2018-06-15,"YH_B5",2
"2325",2018-06-15,"YH_B6",1075
"2326",2018-06-15,"YH_B7",273
"2327",2018-06-16,"YH_B1",74
"2328",2018-06-16,"YH_B2",19
"2329",2018-06-16,"YH_B3",5
"2330",2018-06-16,"YH_B4",116
"2331",2018-06-16,"YH_B5",0
"2332",2018-06-16,"YH_B6",58
"2333",2018-06-16,"YH_B7",29
"2334",2018-06-17,"YH_B1",145
"2335",2018-06-17,"YH_B2",19
"2336",2018-06-17,"YH_B3",3
"2337",2018-06-17,"YH_B4",91
"2338",2018-06-17,"YH_B5",0
"2339",2018-06-17,"YH_B6",40
"2340",2018-06-17,"YH_B7",24
"2341",2018-06-18,"YH_B1",151
"2342",2018-06-18,"YH_B2",20
"2343",2018-06-18,"YH_B3",3
"2344",2018-06-18,"YH_B4",111
"2345",2018-06-18,"YH_B5",5
"2346",2018-06-18,"YH_B6",61
"2347",2018-06-18,"YH_B7",27
"2348",2018-06-19,"YH_B1",62
"2349",2018-06-19,"YH_B2",25
"2350",2018-06-19,"YH_B3",5
"2351",2018-06-19,"YH_B4",93
"2352",2018-06-19,"YH_B5",3
"2353",2018-06-19,"YH_B6",25
"2354",2018-06-19,"YH_B7",25
"2355",2018-06-20,"YH_B1",155
"2356",2018-06-20,"YH_B2",37
"2357",2018-06-20,"YH_B3",0
"2358",2018-06-20,"YH_B4",191
"2359",2018-06-20,"YH_B5",36
"2360",2018-06-20,"YH_B6",45
"2361",2018-06-20,"YH_B7",27
"2362",2018-06-21,"YH_B1",186
"2363",2018-06-21,"YH_B2",35
"2364",2018-06-21,"YH_B3",3
"2365",2018-06-21,"YH_B4",118
"2366",2018-06-21,"YH_B5",42
"2367",2018-06-21,"YH_B6",39
"2368",2018-06-21,"YH_B7",44
"2369",2018-06-22,"YH_B1",157
"2370",2018-06-22,"YH_B2",36
"2371",2018-06-22,"YH_B3",4
"2372",2018-06-22,"YH_B4",133
"2373",2018-06-22,"YH_B5",46
"2374",2018-06-22,"YH_B6",16
"2375",2018-06-22,"YH_B7",27
"2376",2018-06-23,"YH_B1",169
"2377",2018-06-23,"YH_B2",107
"2378",2018-06-23,"YH_B3",0
"2379",2018-06-23,"YH_B4",129
"2380",2018-06-23,"YH_B5",24
"2381",2018-06-23,"YH_B6",43
"2382",2018-06-23,"YH_B7",47
"2383",2018-06-24,"YH_B1",179
"2384",2018-06-24,"YH_B2",127
"2385",2018-06-24,"YH_B3",5
"2386",2018-06-24,"YH_B4",132
"2387",2018-06-24,"YH_B5",77
"2388",2018-06-24,"YH_B6",38
"2389",2018-06-24,"YH_B7",25
"2390",2018-06-25,"YH_B1",186
"2391",2018-06-25,"YH_B2",33
"2392",2018-06-25,"YH_B3",6
"2393",2018-06-25,"YH_B4",65
"2394",2018-06-25,"YH_B5",82
"2395",2018-06-25,"YH_B6",43
"2396",2018-06-25,"YH_B7",272
"2397",2018-06-26,"YH_B1",78
"2398",2018-06-26,"YH_B2",41
"2399",2018-06-26,"YH_B3",5
"2400",2018-06-26,"YH_B4",75
"2401",2018-06-26,"YH_B5",97
"2402",2018-06-26,"YH_B6",60
"2403",2018-06-26,"YH_B7",25
"2404",2018-06-27,"YH_B1",24
"2405",2018-06-27,"YH_B2",28
"2406",2018-06-27,"YH_B3",10
"2407",2018-06-27,"YH_B4",61
"2408",2018-06-27,"YH_B5",82
"2409",2018-06-27,"YH_B6",33
"2410",2018-06-27,"YH_B7",232
"2411",2018-06-28,"YH_B1",75
"2412",2018-06-28,"YH_B2",32
"2413",2018-06-28,"YH_B3",4
"2414",2018-06-28,"YH_B4",104
"2415",2018-06-28,"YH_B5",79
"2416",2018-06-28,"YH_B6",27
"2417",2018-06-28,"YH_B7",26
"2418",2018-06-29,"YH_B1",123
"2419",2018-06-29,"YH_B2",29
"2420",2018-06-29,"YH_B3",3
"2421",2018-06-29,"YH_B4",219
"2422",2018-06-29,"YH_B5",71
"2423",2018-06-29,"YH_B6",24
"2424",2018-06-29,"YH_B7",26
"2425",2018-06-30,"YH_B1",155
"2426",2018-06-30,"YH_B2",126
"2427",2018-06-30,"YH_B3",4
"2428",2018-06-30,"YH_B4",118
"2429",2018-06-30,"YH_B5",91
"2430",2018-06-30,"YH_B6",76
"2431",2018-06-30,"YH_B7",26
"2432",2018-07-01,"YH_B1",133
"2433",2018-07-01,"YH_B2",114
"2434",2018-07-01,"YH_B3",6
"2435",2018-07-01,"YH_B4",108
"2436",2018-07-01,"YH_B5",84
"2437",2018-07-01,"YH_B6",30
"2438",2018-07-01,"YH_B7",7
"2439",2018-07-02,"YH_B1",98
"2440",2018-07-02,"YH_B2",100
"2441",2018-07-02,"YH_B3",4
"2442",2018-07-02,"YH_B4",132
"2443",2018-07-02,"YH_B5",76
"2444",2018-07-02,"YH_B6",71
"2445",2018-07-02,"YH_B7",25
"2446",2018-07-03,"YH_B1",30
"2447",2018-07-03,"YH_B2",113
"2448",2018-07-03,"YH_B3",3
"2449",2018-07-03,"YH_B4",73
"2450",2018-07-03,"YH_B5",77
"2451",2018-07-03,"YH_B6",12
"2452",2018-07-03,"YH_B7",44
"2453",2018-07-04,"YH_B1",19
"2454",2018-07-04,"YH_B2",92
"2455",2018-07-04,"YH_B3",3
"2456",2018-07-04,"YH_B4",60
"2457",2018-07-04,"YH_B5",34
"2458",2018-07-04,"YH_B6",31
"2459",2018-07-04,"YH_B7",24
"2460",2018-07-05,"YH_B1",116
"2461",2018-07-05,"YH_B2",145
"2462",2018-07-05,"YH_B3",0
"2463",2018-07-05,"YH_B4",96
"2464",2018-07-05,"YH_B5",49
"2465",2018-07-05,"YH_B6",59
"2466",2018-07-05,"YH_B7",26
"2467",2018-07-06,"YH_B1",132
"2468",2018-07-06,"YH_B2",11
"2469",2018-07-06,"YH_B3",4
"2470",2018-07-06,"YH_B4",181
"2471",2018-07-06,"YH_B5",13
"2472",2018-07-06,"YH_B6",45
"2473",2018-07-06,"YH_B7",1
"2474",2018-07-07,"YH_B1",146
"2475",2018-07-07,"YH_B2",88
"2476",2018-07-07,"YH_B3",0
"2477",2018-07-07,"YH_B4",143
"2478",2018-07-07,"YH_B5",14
"2479",2018-07-07,"YH_B6",68
"2480",2018-07-07,"YH_B7",30
"2481",2018-07-08,"YH_B1",137
"2482",2018-07-08,"YH_B2",78
"2483",2018-07-08,"YH_B3",3
"2484",2018-07-08,"YH_B4",124
"2485",2018-07-08,"YH_B5",25
"2486",2018-07-08,"YH_B6",106
"2487",2018-07-08,"YH_B7",25
"2488",2018-07-09,"YH_B1",85
"2489",2018-07-09,"YH_B2",96
"2490",2018-07-09,"YH_B3",5
"2491",2018-07-09,"YH_B4",162
"2492",2018-07-09,"YH_B5",13
"2493",2018-07-09,"YH_B6",15
"2494",2018-07-09,"YH_B7",260
"2495",2018-07-10,"YH_B1",41
"2496",2018-07-10,"YH_B2",97
"2497",2018-07-10,"YH_B3",3
"2498",2018-07-10,"YH_B4",126
"2499",2018-07-10,"YH_B5",47
"2500",2018-07-10,"YH_B6",27
"2501",2018-07-10,"YH_B7",25
"2502",2018-07-11,"YH_B1",30
"2503",2018-07-11,"YH_B2",92
"2504",2018-07-11,"YH_B3",3
"2505",2018-07-11,"YH_B4",108
"2506",2018-07-11,"YH_B5",28
"2507",2018-07-11,"YH_B6",18
"2508",2018-07-11,"YH_B7",180
"2509",2018-07-12,"YH_B1",175
"2510",2018-07-12,"YH_B2",20
"2511",2018-07-12,"YH_B3",3
"2512",2018-07-12,"YH_B4",124
"2513",2018-07-12,"YH_B5",26
"2514",2018-07-12,"YH_B6",43
"2515",2018-07-12,"YH_B7",26
"2516",2018-07-13,"YH_B1",152
"2517",2018-07-13,"YH_B2",16
"2518",2018-07-13,"YH_B3",0
"2519",2018-07-13,"YH_B4",126
"2520",2018-07-13,"YH_B5",41
"2521",2018-07-13,"YH_B6",33
"2522",2018-07-13,"YH_B7",304
"2523",2018-07-14,"YH_B1",157
"2524",2018-07-14,"YH_B2",90
"2525",2018-07-14,"YH_B3",3
"2526",2018-07-14,"YH_B4",87
"2527",2018-07-14,"YH_B5",11
"2528",2018-07-14,"YH_B6",45
"2529",2018-07-14,"YH_B7",24
"2530",2018-07-15,"YH_B1",157
"2531",2018-07-15,"YH_B2",11
"2532",2018-07-15,"YH_B3",1
"2533",2018-07-15,"YH_B4",150
"2534",2018-07-15,"YH_B5",30
"2535",2018-07-15,"YH_B6",45
"2536",2018-07-15,"YH_B7",24
"2537",2018-07-16,"YH_B1",84
"2538",2018-07-16,"YH_B2",10
"2539",2018-07-16,"YH_B3",1
"2540",2018-07-16,"YH_B4",154
"2541",2018-07-16,"YH_B5",32
"2542",2018-07-16,"YH_B6",97
"2543",2018-07-16,"YH_B7",26
"2544",2018-07-17,"YH_B1",14
"2545",2018-07-17,"YH_B2",10
"2546",2018-07-17,"YH_B3",0
"2547",2018-07-17,"YH_B4",138
"2548",2018-07-17,"YH_B5",50
"2549",2018-07-17,"YH_B6",23
"2550",2018-07-17,"YH_B7",49
"2551",2018-07-18,"YH_B1",25
"2552",2018-07-18,"YH_B2",13
"2553",2018-07-18,"YH_B3",3
"2554",2018-07-18,"YH_B4",154
"2555",2018-07-18,"YH_B5",28
"2556",2018-07-18,"YH_B6",15
"2557",2018-07-18,"YH_B7",27
"2558",2018-07-19,"YH_B1",147
"2559",2018-07-19,"YH_B2",93
"2560",2018-07-19,"YH_B3",2
"2561",2018-07-19,"YH_B4",87
"2562",2018-07-19,"YH_B5",49
"2563",2018-07-19,"YH_B6",27
"2564",2018-07-19,"YH_B7",30
"2565",2018-07-20,"YH_B1",157
"2566",2018-07-20,"YH_B2",80
"2567",2018-07-20,"YH_B3",0
"2568",2018-07-20,"YH_B4",123
"2569",2018-07-20,"YH_B5",72
"2570",2018-07-20,"YH_B6",9
"2571",2018-07-20,"YH_B7",25
"2572",2018-07-21,"YH_B1",151
"2573",2018-07-21,"YH_B2",14
"2574",2018-07-21,"YH_B3",8
"2575",2018-07-21,"YH_B4",118
"2576",2018-07-21,"YH_B5",62
"2577",2018-07-21,"YH_B6",10
"2578",2018-07-21,"YH_B7",23
"2579",2018-07-22,"YH_B1",152
"2580",2018-07-22,"YH_B2",90
"2581",2018-07-22,"YH_B3",0
"2582",2018-07-22,"YH_B4",156
"2583",2018-07-22,"YH_B5",55
"2584",2018-07-22,"YH_B6",30
"2585",2018-07-22,"YH_B7",24
"2586",2018-07-23,"YH_B1",193
"2587",2018-07-23,"YH_B2",83
"2588",2018-07-23,"YH_B3",2
"2589",2018-07-23,"YH_B4",137
"2590",2018-07-23,"YH_B5",69
"2591",2018-07-23,"YH_B6",87
"2592",2018-07-23,"YH_B7",228
"2593",2018-07-24,"YH_B1",29
"2594",2018-07-24,"YH_B2",105
"2595",2018-07-24,"YH_B3",5
"2596",2018-07-24,"YH_B4",135
"2597",2018-07-24,"YH_B5",130
"2598",2018-07-24,"YH_B6",14
"2599",2018-07-24,"YH_B7",22
"2600",2018-07-25,"YH_B1",28
"2601",2018-07-25,"YH_B2",77
"2602",2018-07-25,"YH_B3",0
"2603",2018-07-25,"YH_B4",30
"2604",2018-07-25,"YH_B5",57
"2605",2018-07-25,"YH_B6",17
"2606",2018-07-25,"YH_B7",24
"2607",2018-07-26,"YH_B1",99
"2608",2018-07-26,"YH_B2",72
"2609",2018-07-26,"YH_B3",1
"2610",2018-07-26,"YH_B4",51
"2611",2018-07-26,"YH_B5",84
"2612",2018-07-26,"YH_B6",10
"2613",2018-07-26,"YH_B7",25
"2614",2018-07-27,"YH_B1",86
"2615",2018-07-27,"YH_B2",71
"2616",2018-07-27,"YH_B3",4
"2617",2018-07-27,"YH_B4",143
"2618",2018-07-27,"YH_B5",82
"2619",2018-07-27,"YH_B6",10
"2620",2018-07-27,"YH_B7",1
"2621",2018-07-28,"YH_B1",82
"2622",2018-07-28,"YH_B2",183
"2623",2018-07-28,"YH_B3",6
"2624",2018-07-28,"YH_B4",79
"2625",2018-07-28,"YH_B5",99
"2626",2018-07-28,"YH_B6",15
"2627",2018-07-28,"YH_B7",0
