"","Date","block","LeakVolume"
"2628",2018-07-29,"YH_B1",87
"2629",2018-07-29,"YH_B2",113
"2630",2018-07-29,"YH_B3",0
"2631",2018-07-29,"YH_B4",100
"2632",2018-07-29,"YH_B5",47
"2633",2018-07-29,"YH_B6",69
"2634",2018-07-29,"YH_B7",23
"2635",2018-07-30,"YH_B1",50
"2636",2018-07-30,"YH_B2",77
"2637",2018-07-30,"YH_B3",5
"2638",2018-07-30,"YH_B4",105
"2639",2018-07-30,"YH_B5",58
"2640",2018-07-30,"YH_B6",51
"2641",2018-07-30,"YH_B7",26
"2642",2018-07-31,"YH_B1",18
"2643",2018-07-31,"YH_B2",83
"2644",2018-07-31,"YH_B3",6
"2645",2018-07-31,"YH_B4",133
"2646",2018-07-31,"YH_B5",11
"2647",2018-07-31,"YH_B6",30
"2648",2018-07-31,"YH_B7",29
"2649",2018-08-01,"YH_B1",15
"2650",2018-08-01,"YH_B2",69
"2651",2018-08-01,"YH_B3",5
"2652",2018-08-01,"YH_B4",161
"2653",2018-08-01,"YH_B5",16
"2654",2018-08-01,"YH_B6",10
"2655",2018-08-01,"YH_B7",0
"2656",2018-08-02,"YH_B1",100
"2657",2018-08-02,"YH_B2",80
"2658",2018-08-02,"YH_B3",7
"2659",2018-08-02,"YH_B4",95
"2660",2018-08-02,"YH_B5",29
"2661",2018-08-02,"YH_B6",36
"2662",2018-08-02,"YH_B7",0
"2663",2018-08-03,"YH_B1",138
"2664",2018-08-03,"YH_B2",81
"2665",2018-08-03,"YH_B3",3
"2666",2018-08-03,"YH_B4",114
"2667",2018-08-03,"YH_B5",34
"2668",2018-08-03,"YH_B6",67
"2669",2018-08-03,"YH_B7",1
"2670",2018-08-04,"YH_B1",119
"2671",2018-08-04,"YH_B2",118
"2672",2018-08-04,"YH_B3",0
"2673",2018-08-04,"YH_B4",52
"2674",2018-08-04,"YH_B5",37
"2675",2018-08-04,"YH_B6",302
"2676",2018-08-04,"YH_B7",45
"2677",2018-08-05,"YH_B1",120
"2678",2018-08-05,"YH_B2",24
"2679",2018-08-05,"YH_B3",5
"2680",2018-08-05,"YH_B4",81
"2681",2018-08-05,"YH_B5",25
"2682",2018-08-05,"YH_B6",33
"2683",2018-08-05,"YH_B7",0
"2684",2018-08-06,"YH_B1",34
"2685",2018-08-06,"YH_B2",33
"2686",2018-08-06,"YH_B3",3
"2687",2018-08-06,"YH_B4",95
"2688",2018-08-06,"YH_B5",31
"2689",2018-08-06,"YH_B6",12
"2690",2018-08-06,"YH_B7",280
"2691",2018-08-07,"YH_B1",10
"2692",2018-08-07,"YH_B2",67
"2693",2018-08-07,"YH_B3",0
"2694",2018-08-07,"YH_B4",60
"2695",2018-08-07,"YH_B5",13
"2696",2018-08-07,"YH_B6",50
"2697",2018-08-07,"YH_B7",24
"2698",2018-08-08,"YH_B1",9
"2699",2018-08-08,"YH_B2",46
"2700",2018-08-08,"YH_B3",3
"2701",2018-08-08,"YH_B4",51
"2702",2018-08-08,"YH_B5",27
"2703",2018-08-08,"YH_B6",52
"2704",2018-08-08,"YH_B7",269
"2705",2018-08-09,"YH_B1",110
"2706",2018-08-09,"YH_B2",48
"2707",2018-08-09,"YH_B3",9
"2708",2018-08-09,"YH_B4",85
"2709",2018-08-09,"YH_B5",18
"2710",2018-08-09,"YH_B6",36
"2711",2018-08-09,"YH_B7",0
"2712",2018-08-10,"YH_B1",119
"2713",2018-08-10,"YH_B2",39
"2714",2018-08-10,"YH_B3",4
"2715",2018-08-10,"YH_B4",123
"2716",2018-08-10,"YH_B5",20
"2717",2018-08-10,"YH_B6",51
"2718",2018-08-10,"YH_B7",0
"2719",2018-08-11,"YH_B1",105
"2720",2018-08-11,"YH_B2",51
"2721",2018-08-11,"YH_B3",7
"2722",2018-08-11,"YH_B4",100
"2723",2018-08-11,"YH_B5",12
"2724",2018-08-11,"YH_B6",42
"2725",2018-08-11,"YH_B7",1
"2726",2018-08-12,"YH_B1",103
"2727",2018-08-12,"YH_B2",51
"2728",2018-08-12,"YH_B3",56
"2729",2018-08-12,"YH_B4",91
"2730",2018-08-12,"YH_B5",23
"2731",2018-08-12,"YH_B6",73
"2732",2018-08-12,"YH_B7",24
"2733",2018-08-13,"YH_B1",89
"2734",2018-08-13,"YH_B2",10
"2735",2018-08-13,"YH_B3",57
"2736",2018-08-13,"YH_B4",80
"2737",2018-08-13,"YH_B5",20
"2738",2018-08-13,"YH_B6",53
"2739",2018-08-13,"YH_B7",25
"2740",2018-08-14,"YH_B1",6
"2741",2018-08-14,"YH_B2",10
"2742",2018-08-14,"YH_B3",55
"2743",2018-08-14,"YH_B4",53
"2744",2018-08-14,"YH_B5",8
"2745",2018-08-14,"YH_B6",33
"2746",2018-08-14,"YH_B7",0
"2747",2018-08-15,"YH_B1",7
"2748",2018-08-15,"YH_B2",32
"2749",2018-08-15,"YH_B3",55
"2750",2018-08-15,"YH_B4",48
"2751",2018-08-15,"YH_B5",20
"2752",2018-08-15,"YH_B6",39
"2753",2018-08-15,"YH_B7",0
"2754",2018-08-16,"YH_B1",61
"2755",2018-08-16,"YH_B2",41
"2756",2018-08-16,"YH_B3",53
"2757",2018-08-16,"YH_B4",87
"2758",2018-08-16,"YH_B5",36
"2759",2018-08-16,"YH_B6",57
"2760",2018-08-16,"YH_B7",23
"2761",2018-08-17,"YH_B1",83
"2762",2018-08-17,"YH_B2",60
"2763",2018-08-17,"YH_B3",52
"2764",2018-08-17,"YH_B4",126
"2765",2018-08-17,"YH_B5",27
"2766",2018-08-17,"YH_B6",32
"2767",2018-08-17,"YH_B7",25
"2768",2018-08-18,"YH_B1",81
"2769",2018-08-18,"YH_B2",89
"2770",2018-08-18,"YH_B3",55
"2771",2018-08-18,"YH_B4",99
"2772",2018-08-18,"YH_B5",22
"2773",2018-08-18,"YH_B6",47
"2774",2018-08-18,"YH_B7",0
"2775",2018-08-19,"YH_B1",123
"2776",2018-08-19,"YH_B2",22
"2777",2018-08-19,"YH_B3",53
"2778",2018-08-19,"YH_B4",133
"2779",2018-08-19,"YH_B5",27
"2780",2018-08-19,"YH_B6",65
"2781",2018-08-19,"YH_B7",2
"2782",2018-08-20,"YH_B1",66
"2783",2018-08-20,"YH_B2",33
"2784",2018-08-20,"YH_B3",54
"2785",2018-08-20,"YH_B4",87
"2786",2018-08-20,"YH_B5",45
"2787",2018-08-20,"YH_B6",13
"2788",2018-08-20,"YH_B7",123
"2789",2018-08-21,"YH_B1",9
"2790",2018-08-21,"YH_B2",40
"2791",2018-08-21,"YH_B3",0
"2792",2018-08-21,"YH_B4",132
"2793",2018-08-21,"YH_B5",22
"2794",2018-08-21,"YH_B6",21
"2795",2018-08-21,"YH_B7",0
"2796",2018-08-22,"YH_B1",61
"2797",2018-08-22,"YH_B2",68
"2798",2018-08-22,"YH_B3",51
"2799",2018-08-22,"YH_B4",157
"2800",2018-08-22,"YH_B5",20
"2801",2018-08-22,"YH_B6",37
"2802",2018-08-22,"YH_B7",0
"2803",2018-08-23,"YH_B1",105
"2804",2018-08-23,"YH_B2",36
"2805",2018-08-23,"YH_B3",43
"2806",2018-08-23,"YH_B4",93
"2807",2018-08-23,"YH_B5",12
"2808",2018-08-23,"YH_B6",66
"2809",2018-08-23,"YH_B7",21
"2810",2018-08-24,"YH_B1",91
"2811",2018-08-24,"YH_B2",47
"2812",2018-08-24,"YH_B3",5
"2813",2018-08-24,"YH_B4",106
"2814",2018-08-24,"YH_B5",15
"2815",2018-08-24,"YH_B6",28
"2816",2018-08-24,"YH_B7",100
"2817",2018-08-25,"YH_B1",85
"2818",2018-08-25,"YH_B2",38
"2819",2018-08-25,"YH_B3",5
"2820",2018-08-25,"YH_B4",96
"2821",2018-08-25,"YH_B5",24
"2822",2018-08-25,"YH_B6",101
"2823",2018-08-25,"YH_B7",22
"2824",2018-08-26,"YH_B1",94
"2825",2018-08-26,"YH_B2",40
"2826",2018-08-26,"YH_B3",8
"2827",2018-08-26,"YH_B4",104
"2828",2018-08-26,"YH_B5",34
"2829",2018-08-26,"YH_B6",45
"2830",2018-08-26,"YH_B7",23
"2831",2018-08-27,"YH_B1",92
"2832",2018-08-27,"YH_B2",52
"2833",2018-08-27,"YH_B3",2
"2834",2018-08-27,"YH_B4",160
"2835",2018-08-27,"YH_B5",40
"2836",2018-08-27,"YH_B6",18
"2837",2018-08-27,"YH_B7",24
"2838",2018-08-28,"YH_B1",41
"2839",2018-08-28,"YH_B2",54
"2840",2018-08-28,"YH_B3",3
"2841",2018-08-28,"YH_B4",103
"2842",2018-08-28,"YH_B5",30
"2843",2018-08-28,"YH_B6",19
"2844",2018-08-28,"YH_B7",2
"2845",2018-08-29,"YH_B1",14
"2846",2018-08-29,"YH_B2",12
"2847",2018-08-29,"YH_B3",3
"2848",2018-08-29,"YH_B4",127
"2849",2018-08-29,"YH_B5",33
"2850",2018-08-29,"YH_B6",26
"2851",2018-08-29,"YH_B7",0
"2852",2018-08-30,"YH_B1",28
"2853",2018-08-30,"YH_B2",56
"2854",2018-08-30,"YH_B3",3
"2855",2018-08-30,"YH_B4",101
"2856",2018-08-30,"YH_B5",25
"2857",2018-08-30,"YH_B6",45
"2858",2018-08-30,"YH_B7",0
"2859",2018-08-31,"YH_B1",62
"2860",2018-08-31,"YH_B2",89
"2861",2018-08-31,"YH_B3",4
"2862",2018-08-31,"YH_B4",76
"2863",2018-08-31,"YH_B5",23
"2864",2018-08-31,"YH_B6",41
"2865",2018-08-31,"YH_B7",53
"2866",2018-09-01,"YH_B1",10
"2867",2018-09-01,"YH_B2",9
"2868",2018-09-01,"YH_B3",1
"2869",2018-09-01,"YH_B4",16
"2870",2018-09-01,"YH_B5",33
"2871",2018-09-01,"YH_B6",23
"2872",2018-09-01,"YH_B7",0
"2873",2018-09-02,"YH_B1",68
"2874",2018-09-02,"YH_B2",40
"2875",2018-09-02,"YH_B3",2
"2876",2018-09-02,"YH_B4",72
"2877",2018-09-02,"YH_B5",17
"2878",2018-09-02,"YH_B6",27
"2879",2018-09-02,"YH_B7",23
"2880",2018-09-03,"YH_B1",68
"2881",2018-09-03,"YH_B2",47
"2882",2018-09-03,"YH_B3",6
"2883",2018-09-03,"YH_B4",78
"2884",2018-09-03,"YH_B5",35
"2885",2018-09-03,"YH_B6",26
"2886",2018-09-03,"YH_B7",282
"2887",2018-09-04,"YH_B1",27
"2888",2018-09-04,"YH_B2",50
"2889",2018-09-04,"YH_B3",11
"2890",2018-09-04,"YH_B4",44
"2891",2018-09-04,"YH_B5",23
"2892",2018-09-04,"YH_B6",12
"2893",2018-09-04,"YH_B7",0
"2894",2018-09-05,"YH_B1",13
"2895",2018-09-05,"YH_B2",55
"2896",2018-09-05,"YH_B3",10
"2897",2018-09-05,"YH_B4",68
"2898",2018-09-05,"YH_B5",31
"2899",2018-09-05,"YH_B6",7
"2900",2018-09-05,"YH_B7",289
"2901",2018-09-06,"YH_B1",11
"2902",2018-09-06,"YH_B2",38
"2903",2018-09-06,"YH_B3",2
"2904",2018-09-06,"YH_B4",9
"2905",2018-09-06,"YH_B5",24
"2906",2018-09-06,"YH_B6",4
"2907",2018-09-06,"YH_B7",3
"2908",2018-09-07,"YH_B1",11
"2909",2018-09-07,"YH_B2",20
"2910",2018-09-07,"YH_B3",1
"2911",2018-09-07,"YH_B4",8
"2912",2018-09-07,"YH_B5",19
"2913",2018-09-07,"YH_B6",8
"2914",2018-09-07,"YH_B7",270
"2915",2018-09-08,"YH_B1",11
"2916",2018-09-08,"YH_B2",45
"2917",2018-09-08,"YH_B3",2
"2918",2018-09-08,"YH_B4",17
"2919",2018-09-08,"YH_B5",12
"2920",2018-09-08,"YH_B6",10
"2921",2018-09-08,"YH_B7",25
"2922",2018-09-09,"YH_B1",12
"2923",2018-09-09,"YH_B2",78
"2924",2018-09-09,"YH_B3",1
"2925",2018-09-09,"YH_B4",7
"2926",2018-09-09,"YH_B5",17
"2927",2018-09-09,"YH_B6",9
"2928",2018-09-09,"YH_B7",3
"2929",2018-09-10,"YH_B1",15
"2930",2018-09-10,"YH_B2",51
"2931",2018-09-10,"YH_B3",1
"2932",2018-09-10,"YH_B4",23
"2933",2018-09-10,"YH_B5",49
"2934",2018-09-10,"YH_B6",3
"2935",2018-09-10,"YH_B7",3
"2936",2018-09-11,"YH_B1",10
"2937",2018-09-11,"YH_B2",62
"2938",2018-09-11,"YH_B3",2
"2939",2018-09-11,"YH_B4",20
"2940",2018-09-11,"YH_B5",35
"2941",2018-09-11,"YH_B6",9
"2942",2018-09-11,"YH_B7",1
"2943",2018-09-12,"YH_B1",14
"2944",2018-09-12,"YH_B2",22
"2945",2018-09-12,"YH_B3",2
"2946",2018-09-12,"YH_B4",33
"2947",2018-09-12,"YH_B5",8
"2948",2018-09-12,"YH_B6",7
"2949",2018-09-12,"YH_B7",26
"2950",2018-09-13,"YH_B1",11
"2951",2018-09-13,"YH_B2",70
"2952",2018-09-13,"YH_B3",1
"2953",2018-09-13,"YH_B4",20
"2954",2018-09-13,"YH_B5",17
"2955",2018-09-13,"YH_B6",5
"2956",2018-09-13,"YH_B7",28
"2957",2018-09-14,"YH_B1",11
"2958",2018-09-14,"YH_B2",15
"2959",2018-09-14,"YH_B3",2
"2960",2018-09-14,"YH_B4",16
"2961",2018-09-14,"YH_B5",15
"2962",2018-09-14,"YH_B6",4
"2963",2018-09-14,"YH_B7",26
"2964",2018-09-15,"YH_B1",15
"2965",2018-09-15,"YH_B2",51
"2966",2018-09-15,"YH_B3",3
"2967",2018-09-15,"YH_B4",20
"2968",2018-09-15,"YH_B5",17
"2969",2018-09-15,"YH_B6",10
"2970",2018-09-15,"YH_B7",7
"2971",2018-09-16,"YH_B1",11
"2972",2018-09-16,"YH_B2",26
"2973",2018-09-16,"YH_B3",5
"2974",2018-09-16,"YH_B4",15
"2975",2018-09-16,"YH_B5",15
"2976",2018-09-16,"YH_B6",10
"2977",2018-09-16,"YH_B7",24
"2978",2018-09-17,"YH_B1",0
"2979",2018-09-17,"YH_B2",55
"2980",2018-09-17,"YH_B3",1
"2981",2018-09-17,"YH_B4",11
"2982",2018-09-17,"YH_B5",23
"2983",2018-09-17,"YH_B6",7
"2984",2018-09-17,"YH_B7",1
"2985",2018-09-18,"YH_B1",14
"2986",2018-09-18,"YH_B2",52
"2987",2018-09-18,"YH_B3",1
"2988",2018-09-18,"YH_B4",15
"2989",2018-09-18,"YH_B5",18
"2990",2018-09-18,"YH_B6",3
"2991",2018-09-18,"YH_B7",1
"2992",2018-09-19,"YH_B1",13
"2993",2018-09-19,"YH_B2",52
"2994",2018-09-19,"YH_B3",1
"2995",2018-09-19,"YH_B4",17
"2996",2018-09-19,"YH_B5",16
"2997",2018-09-19,"YH_B6",2
"2998",2018-09-19,"YH_B7",24
"2999",2018-09-20,"YH_B1",10
"3000",2018-09-20,"YH_B2",40
"3001",2018-09-20,"YH_B3",2
"3002",2018-09-20,"YH_B4",22
"3003",2018-09-20,"YH_B5",26
"3004",2018-09-20,"YH_B6",2
"3005",2018-09-20,"YH_B7",2
"3006",2018-09-21,"YH_B1",15
"3007",2018-09-21,"YH_B2",49
"3008",2018-09-21,"YH_B3",5
"3009",2018-09-21,"YH_B4",17
"3010",2018-09-21,"YH_B5",11
"3011",2018-09-21,"YH_B6",5
"3012",2018-09-21,"YH_B7",86
"3013",2018-09-22,"YH_B1",12
"3014",2018-09-22,"YH_B2",4
"3015",2018-09-22,"YH_B3",1
"3016",2018-09-22,"YH_B4",19
"3017",2018-09-22,"YH_B5",17
"3018",2018-09-22,"YH_B6",3
"3019",2018-09-22,"YH_B7",26
"3020",2018-09-23,"YH_B1",20
"3021",2018-09-23,"YH_B2",43
"3022",2018-09-23,"YH_B3",2
"3023",2018-09-23,"YH_B4",17
"3024",2018-09-23,"YH_B5",15
"3025",2018-09-23,"YH_B6",5
"3026",2018-09-23,"YH_B7",26
"3027",2018-09-24,"YH_B1",11
"3028",2018-09-24,"YH_B2",37
"3029",2018-09-24,"YH_B3",2
"3030",2018-09-24,"YH_B4",14
"3031",2018-09-24,"YH_B5",31
"3032",2018-09-24,"YH_B6",3
"3033",2018-09-24,"YH_B7",28
"3034",2018-09-25,"YH_B1",10
"3035",2018-09-25,"YH_B2",38
"3036",2018-09-25,"YH_B3",1
"3037",2018-09-25,"YH_B4",15
"3038",2018-09-25,"YH_B5",31
"3039",2018-09-25,"YH_B6",2
"3040",2018-09-25,"YH_B7",23
"3041",2018-09-26,"YH_B1",11
"3042",2018-09-26,"YH_B2",32
"3043",2018-09-26,"YH_B3",1
"3044",2018-09-26,"YH_B4",31
"3045",2018-09-26,"YH_B5",28
"3046",2018-09-26,"YH_B6",0
"3047",2018-09-26,"YH_B7",1
"3048",2018-09-27,"YH_B1",14
"3049",2018-09-27,"YH_B2",40
"3050",2018-09-27,"YH_B3",2
"3051",2018-09-27,"YH_B4",23
"3052",2018-09-27,"YH_B5",8
"3053",2018-09-27,"YH_B6",2
"3054",2018-09-27,"YH_B7",27
"3055",2018-09-28,"YH_B1",10
"3056",2018-09-28,"YH_B2",38
"3057",2018-09-28,"YH_B3",1
"3058",2018-09-28,"YH_B4",23
"3059",2018-09-28,"YH_B5",27
"3060",2018-09-28,"YH_B6",2
"3061",2018-09-28,"YH_B7",1
"3062",2018-09-29,"YH_B1",19
"3063",2018-09-29,"YH_B2",34
"3064",2018-09-29,"YH_B3",2
"3065",2018-09-29,"YH_B4",18
"3066",2018-09-29,"YH_B5",30
"3067",2018-09-29,"YH_B6",3
"3068",2018-09-29,"YH_B7",1
"3069",2018-09-30,"YH_B1",15
"3070",2018-09-30,"YH_B2",97
"3071",2018-09-30,"YH_B3",2
"3072",2018-09-30,"YH_B4",23
"3073",2018-09-30,"YH_B5",36
"3074",2018-09-30,"YH_B6",2
"3075",2018-09-30,"YH_B7",28
"3076",2018-10-01,"YH_B1",13
"3077",2018-10-01,"YH_B2",20
"3078",2018-10-01,"YH_B3",2
"3079",2018-10-01,"YH_B4",14
"3080",2018-10-01,"YH_B5",30
"3081",2018-10-01,"YH_B6",3
"3082",2018-10-01,"YH_B7",246
"3083",2018-10-02,"YH_B1",3
"3084",2018-10-02,"YH_B2",15
"3085",2018-10-02,"YH_B3",2
"3086",2018-10-02,"YH_B4",12
"3087",2018-10-02,"YH_B5",31
"3088",2018-10-02,"YH_B6",0
"3089",2018-10-02,"YH_B7",3
"3090",2018-10-03,"YH_B1",20
"3091",2018-10-03,"YH_B2",52
"3092",2018-10-03,"YH_B3",1
"3093",2018-10-03,"YH_B4",32
"3094",2018-10-03,"YH_B5",15
"3095",2018-10-03,"YH_B6",2
"3096",2018-10-03,"YH_B7",1
"3097",2018-10-04,"YH_B1",14
"3098",2018-10-04,"YH_B2",32
"3099",2018-10-04,"YH_B3",2
"3100",2018-10-04,"YH_B4",18
"3101",2018-10-04,"YH_B5",24
"3102",2018-10-04,"YH_B6",3
"3103",2018-10-04,"YH_B7",23
"3104",2018-10-05,"YH_B1",15
"3105",2018-10-05,"YH_B2",59
"3106",2018-10-05,"YH_B3",2
"3107",2018-10-05,"YH_B4",17
"3108",2018-10-05,"YH_B5",37
"3109",2018-10-05,"YH_B6",2
"3110",2018-10-05,"YH_B7",2
"3111",2018-10-06,"YH_B1",20
"3112",2018-10-06,"YH_B2",66
"3113",2018-10-06,"YH_B3",2
"3114",2018-10-06,"YH_B4",19
"3115",2018-10-06,"YH_B5",29
"3116",2018-10-06,"YH_B6",0
"3117",2018-10-06,"YH_B7",1
"3118",2018-10-07,"YH_B1",17
"3119",2018-10-07,"YH_B2",48
"3120",2018-10-07,"YH_B3",2
"3121",2018-10-07,"YH_B4",28
"3122",2018-10-07,"YH_B5",27
"3123",2018-10-07,"YH_B6",7
"3124",2018-10-07,"YH_B7",22
"3125",2018-10-08,"YH_B1",12
"3126",2018-10-08,"YH_B2",17
"3127",2018-10-08,"YH_B3",2
"3128",2018-10-08,"YH_B4",22
"3129",2018-10-08,"YH_B5",72
"3130",2018-10-08,"YH_B6",2
"3131",2018-10-08,"YH_B7",27
"3132",2018-10-09,"YH_B1",16
"3133",2018-10-09,"YH_B2",16
"3134",2018-10-09,"YH_B3",3
"3135",2018-10-09,"YH_B4",28
"3136",2018-10-09,"YH_B5",36
"3137",2018-10-09,"YH_B6",12
"3138",2018-10-09,"YH_B7",2
"3139",2018-10-10,"YH_B1",3
"3140",2018-10-10,"YH_B2",40
"3141",2018-10-10,"YH_B3",2
"3142",2018-10-10,"YH_B4",24
"3143",2018-10-10,"YH_B5",37
"3144",2018-10-10,"YH_B6",4
"3145",2018-10-10,"YH_B7",24
"3146",2018-10-11,"YH_B1",12
"3147",2018-10-11,"YH_B2",18
"3148",2018-10-11,"YH_B3",4
"3149",2018-10-11,"YH_B4",23
"3150",2018-10-11,"YH_B5",31
"3151",2018-10-11,"YH_B6",11
"3152",2018-10-11,"YH_B7",2
"3153",2018-10-12,"YH_B1",10
"3154",2018-10-12,"YH_B2",11
"3155",2018-10-12,"YH_B3",6
"3156",2018-10-12,"YH_B4",16
"3157",2018-10-12,"YH_B5",36
"3158",2018-10-12,"YH_B6",2
"3159",2018-10-12,"YH_B7",29
"3160",2018-10-13,"YH_B1",13
"3161",2018-10-13,"YH_B2",48
"3162",2018-10-13,"YH_B3",4
"3163",2018-10-13,"YH_B4",38
"3164",2018-10-13,"YH_B5",40
"3165",2018-10-13,"YH_B6",4
"3166",2018-10-13,"YH_B7",32
"3167",2018-10-14,"YH_B1",4
"3168",2018-10-14,"YH_B2",28
"3169",2018-10-14,"YH_B3",3
"3170",2018-10-14,"YH_B4",46
"3171",2018-10-14,"YH_B5",8
"3172",2018-10-14,"YH_B6",5
"3173",2018-10-14,"YH_B7",3
"3174",2018-10-15,"YH_B1",2
"3175",2018-10-15,"YH_B2",30
"3176",2018-10-15,"YH_B3",4
"3177",2018-10-15,"YH_B4",15
"3178",2018-10-15,"YH_B5",51
"3179",2018-10-15,"YH_B6",5
"3180",2018-10-15,"YH_B7",1
"3181",2018-10-16,"YH_B1",2
"3182",2018-10-16,"YH_B2",22
"3183",2018-10-16,"YH_B3",4
"3184",2018-10-16,"YH_B4",26
"3185",2018-10-16,"YH_B5",35
"3186",2018-10-16,"YH_B6",6
"3187",2018-10-16,"YH_B7",3
"3188",2018-10-17,"YH_B1",2
"3189",2018-10-17,"YH_B2",8
"3190",2018-10-17,"YH_B3",1
"3191",2018-10-17,"YH_B4",8
"3192",2018-10-17,"YH_B5",40
"3193",2018-10-17,"YH_B6",21
"3194",2018-10-17,"YH_B7",1
"3195",2018-10-18,"YH_B1",0
"3196",2018-10-18,"YH_B2",6
"3197",2018-10-18,"YH_B3",6
"3198",2018-10-18,"YH_B4",19
"3199",2018-10-18,"YH_B5",42
"3200",2018-10-18,"YH_B6",2
"3201",2018-10-18,"YH_B7",3
"3202",2018-10-19,"YH_B1",13
"3203",2018-10-19,"YH_B2",16
"3204",2018-10-19,"YH_B3",2
"3205",2018-10-19,"YH_B4",17
"3206",2018-10-19,"YH_B5",10
"3207",2018-10-19,"YH_B6",6
"3208",2018-10-19,"YH_B7",224
"3209",2018-10-20,"YH_B1",21
"3210",2018-10-20,"YH_B2",73
"3211",2018-10-20,"YH_B3",2
"3212",2018-10-20,"YH_B4",21
"3213",2018-10-20,"YH_B5",24
"3214",2018-10-20,"YH_B6",4
"3215",2018-10-20,"YH_B7",25
"3216",2018-10-21,"YH_B1",2
"3217",2018-10-21,"YH_B2",16
"3218",2018-10-21,"YH_B3",1
"3219",2018-10-21,"YH_B4",26
"3220",2018-10-21,"YH_B5",19
"3221",2018-10-21,"YH_B6",5
"3222",2018-10-21,"YH_B7",2
"3223",2018-10-22,"YH_B1",12
"3224",2018-10-22,"YH_B2",61
"3225",2018-10-22,"YH_B3",0
"3226",2018-10-22,"YH_B4",7
"3227",2018-10-22,"YH_B5",53
"3228",2018-10-22,"YH_B6",3
"3229",2018-10-22,"YH_B7",26
"3230",2018-10-23,"YH_B1",0
"3231",2018-10-23,"YH_B2",46
"3232",2018-10-23,"YH_B3",8
"3233",2018-10-23,"YH_B4",17
"3234",2018-10-23,"YH_B5",27
"3235",2018-10-23,"YH_B6",6
"3236",2018-10-23,"YH_B7",1
"3237",2018-10-24,"YH_B1",13
"3238",2018-10-24,"YH_B2",23
"3239",2018-10-24,"YH_B3",2
"3240",2018-10-24,"YH_B4",27
"3241",2018-10-24,"YH_B5",38
"3242",2018-10-24,"YH_B6",6
"3243",2018-10-24,"YH_B7",2
"3244",2018-10-25,"YH_B1",14
"3245",2018-10-25,"YH_B2",60
"3246",2018-10-25,"YH_B3",0
"3247",2018-10-25,"YH_B4",23
"3248",2018-10-25,"YH_B5",58
"3249",2018-10-25,"YH_B6",2
"3250",2018-10-25,"YH_B7",3
"3251",2018-10-26,"YH_B1",7
"3252",2018-10-26,"YH_B2",13
"3253",2018-10-26,"YH_B3",3
"3254",2018-10-26,"YH_B4",13
"3255",2018-10-26,"YH_B5",37
"3256",2018-10-26,"YH_B6",4
"3257",2018-10-26,"YH_B7",3
"3258",2018-10-27,"YH_B1",14
"3259",2018-10-27,"YH_B2",26
"3260",2018-10-27,"YH_B3",0
"3261",2018-10-27,"YH_B4",119
"3262",2018-10-27,"YH_B5",41
"3263",2018-10-27,"YH_B6",5
"3264",2018-10-27,"YH_B7",1
"3265",2018-10-28,"YH_B1",50
"3266",2018-10-28,"YH_B2",45
"3267",2018-10-28,"YH_B3",0
"3268",2018-10-28,"YH_B4",34
"3269",2018-10-28,"YH_B5",31
"3270",2018-10-28,"YH_B6",6
"3271",2018-10-28,"YH_B7",1
"3272",2018-10-29,"YH_B1",1275
"3273",2018-10-29,"YH_B2",74
"3274",2018-10-29,"YH_B3",1
"3275",2018-10-29,"YH_B4",936
"3276",2018-10-29,"YH_B5",32
"3277",2018-10-29,"YH_B6",1872
"3278",2018-10-29,"YH_B7",4
